session,method,gender,emotion,n_annotators,agreement,path,text,segment_id,video_id,mode
3,impro,F,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F001.wav,I must see it before I just take it.,1,Ses03M_impro01,train
3,impro,F,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F002.wav,"Sir, you completely filled this out wrong.",2,Ses03M_impro01,train
3,impro,F,neu,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F003.wav,No.  You filled out the back part.  You were supposed to fill out the front portion only.,3,Ses03M_impro01,train
3,impro,F,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F004.wav,"No, no, no, no, no.  You're going to have to go back over on the other side-- --second door, up the stairs...",4,Ses03M_impro01,train
3,impro,F,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F005.wav,No I can't just transfer it myself sir.  You got to do this.  Everyone else is doing the same thing.,5,Ses03M_impro01,train
3,impro,F,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F006.wav,Excuse me sir?,6,Ses03M_impro01,train
3,impro,F,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F007.wav,I think you're being a little condescending.,7,Ses03M_impro01,train
3,impro,F,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F008.wav,You need to go back over there and fill it out again.,8,Ses03M_impro01,train
3,impro,F,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F009.wav,"No, no, no, because there are other people in line.  You have to go get a complete new application.",9,Ses03M_impro01,train
3,impro,F,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F010.wav,"No, no, no. Sir,you need to get out of the line--",10,Ses03M_impro01,train
3,impro,F,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F011.wav,"Well I'm going to have to call- security because sir, you- there are hundreds of people waiting in line at this D.M.V.-- --We're closing in about half an hour...",11,Ses03M_impro01,train
3,impro,F,fru,4,4,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F012.wav,"You will get your license, sir, you have to go fill out-- --another copy...excuse me?",12,Ses03M_impro01,train
3,impro,F,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F013.wav,No.  Now I'm going to take this from you because you are obviously misleading,13,Ses03M_impro01,train
3,impro,F,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F014.wav,No.  You couldn't go get another one.,14,Ses03M_impro01,train
3,impro,F,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F015.wav,Well then you won't have a license will you?,15,Ses03M_impro01,train
3,impro,F,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F016.wav,Well not from this department you won't.,16,Ses03M_impro01,train
3,impro,F,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F017.wav,Sir-,17,Ses03M_impro01,train
3,impro,F,fru,4,4,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F018.wav,Sir?  I'm going to ask you one more time and then I'm going to call my supervisor,18,Ses03M_impro01,train
3,impro,F,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F019.wav,who will proceed to call-- security if you can't remove yourself--,19,Ses03M_impro01,train
3,impro,F,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F020.wav,Really?,20,Ses03M_impro01,train
3,impro,F,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F021.wav,"She's not actually in the building.  She's only on the phone. Sir, please leave this line immediately.",21,Ses03M_impro01,train
3,impro,F,ang,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F022.wav,Okay.  I'm going to call security. Security!,22,Ses03M_impro01,train
3,impro,F,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F023.wav,"I have it.  I'm taking it.  Doesn't mean I'm going to do anything with it.--Get out of my line!  This is my line.  Get out.  All these people--Sir, you are causing a mob in this department.",23,Ses03M_impro01,train
3,impro,F,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F024.wav,"No, You cannot get your license.  You filled out the wrong part of the form.",24,Ses03M_impro01,train
3,impro,F,ang,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F025.wav,"This entire time you're fighting with me sir, you could've finished the form and already been half way-- No.  Get out.",25,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M000.wav,"Hey listen here missy, I've been in this line for an hour and now I'm finally here.  So you're going to take my application.",0,Ses03M_impro01,train
3,impro,M,fru,4,4,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M001.wav,It's not a demand it's a request.  Will you just take it?  Come on.,1,Ses03M_impro01,train
3,impro,M,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M002.wav,Oh.  Look at it.,2,Ses03M_impro01,train
3,impro,M,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M003.wav,What?,3,Ses03M_impro01,train
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M004.wav,What are you talking about?  It says fill out that part.,4,Ses03M_impro01,train
3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M005.wav,Okay.,5,Ses03M_impro01,train
3,impro,M,fru,4,4,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M006.wav,Oh my God. Can you just transfer it yourself?,6,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M007.wav,You don't know! you can't write?  You don't know how to write?,7,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M008.wav,What's wrong with you people?  God.,8,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M009.wav,The information is on there.  Here I'll just fill it out right here.,9,Ses03M_impro01,train
3,impro,M,fru,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M010.wav,"This will take like a minute, okay? Jesus.",10,Ses03M_impro01,train
3,impro,M,ang,4,4,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M011.wav,I'm not going anywhere.  I'm staying right here.,11,Ses03M_impro01,train
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M012.wav,"Hey,uh-- Well that's too bad cause I'm getting my license right now.",12,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M013.wav,Give me my--,13,Ses03M_impro01,train
3,impro,M,ang,4,3,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M014.wav,"Hey, no, give me that back.",14,Ses03M_impro01,train
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M015.wav,-- No.  I'm not waiting...I'm not coming back again.  I don't have time to come back five days.,15,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M016.wav,I'll have a license.,16,Ses03M_impro01,train
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M017.wav,Yes I will.  I'll have this [GARBAGE],17,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M018.wav,just as I want.  Ugh.,18,Ses03M_impro01,train
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M019.wav,Fine.  Call your supervisor.  Ask supervisor over,19,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M020.wav,and I'll tell her how you've been behaving.,20,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M021.wav,How would you like that hmm?,21,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M022.wav,"Oh, okay.  Wow.",22,Ses03M_impro01,train
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M023.wav,No.  I'm not going anywhere.  I'm staying here-- I am filling out right now okay just calm down. I'm filling out right now-- Just take the god damn piece of paper.,23,Ses03M_impro01,train
3,impro,M,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M024.wav,Okey This is a new one.  Take the new one.,24,Ses03M_impro01,train
3,impro,M,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M025.wav,Do you own the D.M.V.?,25,Ses03M_impro01,train
3,impro,M,fru,4,2,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M026.wav,I'm sorry she's--these people they just want to get their license--,26,Ses03M_impro01,train
3,impro,M,xxx,0,0,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M027.wav,What are you talking about?  Just transfer it over.  I filled out the new one.,27,Ses03M_impro01,train
3,impro,M,ang,4,4,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M028.wav,I did finish one.  Take it.,28,Ses03M_impro01,train
3,impro,M,ang,4,4,Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M029.wav,What is wrong with you?,29,Ses03M_impro01,train
4,impro,F,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F000.wav,Thanks.,0,Ses04F_impro06,train
4,impro,F,sad,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F001.wav,"You know it's just, I just, you know, I mean it just happened.  I just, like- I just keep expecting him to walk in, you know.",1,Ses04F_impro06,train
4,impro,F,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F002.wav,"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?",2,Ses04F_impro06,train
4,impro,F,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F003.wav,Yeah. I know. I know.,3,Ses04F_impro06,train
4,impro,F,sad,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F004.wav,"Yeah, I know. But I'd rather have him here with me, you know. It's just not fair.  I mean he- he didn't get to do like anything. I mean he was-",4,Ses04F_impro06,train
4,impro,F,sad,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F005.wav,"He was only twenty four and just so many things that we were going to do, you know, and now he won't get to do them and he won't get to be here when I do.  You know, like I'll get married some day and he won't be there, like, he won't get to see that.",5,Ses04F_impro06,train
4,impro,F,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F006.wav,It just doesn't seem fair.,6,Ses04F_impro06,train
4,impro,F,sad,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F007.wav,Thank you for being here.,7,Ses04F_impro06,train
4,impro,F,hap,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F008.wav,[LAUGHTER] You're probably right.  He probably would be pissed if we were all sitting around being upset about it. He'd want us to have a party.,8,Ses04F_impro06,train
4,impro,F,hap,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F009.wav,And to drink in his honor. [LAUGHTER],9,Ses04F_impro06,train
4,impro,F,sad,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F010.wav,"Yeah, I know.",10,Ses04F_impro06,train
4,impro,M,sad,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M000.wav,"Hey, I'm, uh. I'm really sorry about what happened.  I don't um- I mean what you can you do?  I mean it's-",0,Ses04F_impro06,train
4,impro,M,sad,3,3,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M001.wav,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it.",1,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M002.wav,Mmhmm. Yeah.  Yeah.  I mean it's- it's hard.  It's hard.,2,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M003.wav,Yeah.,3,Ses04F_impro06,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M004.wav,"Well I mean, you know, I mean it was I mean with that kind of condition,",4,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M005.wav,"you know, it's inevitable  and I mean honestly it's- it's almost like",5,Ses04F_impro06,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M006.wav,"you know, you don't- you know, how long do you want the person to go through that, you know.",6,Ses04F_impro06,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M007.wav,It's sort of- it's almost better off to rest in peace than he is to live in pain.,7,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M008.wav,Yeah.,8,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M009.wav,"It's not fair but I mean that's, you know, the course of life is that, you know, you meet people and you lose them.",9,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M010.wav,You're okay,10,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M011.wav,You know I think- I think we should celebrate because I think that's what he would have wanted.,11,Ses04F_impro06,train
4,impro,M,neu,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M012.wav,Yeah.,12,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M013.wav,"That's right.  That's right.  I mean he would want us to, you know, celebrate the life that he- that he lived and, you know, enjoy the rest of ours as much as we can.",13,Ses04F_impro06,train
4,impro,M,sad,3,2,Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M014.wav,So-,14,Ses04F_impro06,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F000.wav,What's he going to say?  Maybe we ought to tell him before he sees it.,0,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F001.wav,How could he see it?  I was the first one up.  He was still in bed.,1,Ses04M_script01_1,train
4,script,F,sur,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F002.wav,When?,2,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F003.wav,What was he doing out here at four in the morning?,3,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F004.wav,Did you talk to him?,4,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F005.wav,He cried hard?,5,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F006.wav,What was he doing out here at that hour?  He's dreaming about him again.  He's walking around at night.,6,Ses04M_script01_1,train
4,script,F,sad,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F007.wav,He's getting just like after he died.  What's the meaning in that?,7,Ses04M_script01_1,train
4,script,F,sur,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F008.wav,What?,8,Ses04M_script01_1,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F009.wav,"What do you mean, dishonest?",9,Ses04M_script01_1,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F010.wav,What do you want to do?  Argue with him?,10,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F011.wav,You can't say that to him.,11,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F012.wav,How are you going to prove it?  Can you prove it?,12,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F013.wav,"To you it is and to me, but not to him.  You can talk yourself blue in the face, but there's no body and no grave, so where are you?",13,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F014.wav,"The trouble is the Goddamn newspapers.  Every month some boy turns up from nowhere, so the next boy is going to be Larry.  So we have to keep--",14,Ses04M_script01_1,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F015.wav,Why?,15,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F016.wav,"Well I've got an idea, but what's the story?",16,Ses04M_script01_1,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F017.wav,"Well that's only your business, Chris.",17,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F018.wav,What do you want me to do?  You're old enough to know your own mind.,18,Ses04M_script01_1,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F019.wav,Well you want to make sure your father isn't going to have --,19,Ses04M_script01_1,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F020.wav,I'm just saying.,20,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F021.wav,I ignore what I got to ignore.  The girl is Larry's girl.,21,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F022.wav,"From father's point of view, he's not dead.  And you have no right to take his girl.",22,Ses04M_script01_1,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F023.wav,"Now you can go on from there if you know where to go. But I'm telling you I don't know where to go.  See, I don't know.",23,Ses04M_script01_1,train
4,script,F,fru,3,3,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F024.wav,Now what can I do for you?,24,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F025.wav,You're a considerate fellow.  There's nothing wrong in that.,25,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F026.wav,Did you ask Annie yet?,26,Ses04M_script01_1,train
4,script,F,neu,3,3,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F027.wav,How do you know she'll marry you?  Maybe she feels the same way father does.,27,Ses04M_script01_1,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F028.wav,"The trouble is, you don't see enough women.  You never did.",28,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F029.wav,I don't see why it has to be Annie.,29,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F030.wav,"Well that's a good answer, but it don't answer anything.  He thinks he's coming back, Chris.  You marry that girl, you're pronouncing him dead.  Now what happens to your father?  Do you know?  Because I don't.",30,Ses04M_script01_1,train
4,script,F,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F031.wav,"Alright, then, mom.",31,Ses04M_script01_1,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F032.wav,Yes we did. Do you want to keep going?,32,Ses04M_script01_1,train
4,script,F,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F033.wav,Just give it some more thought.,33,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F034.wav,What the hell is this?,34,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F035.wav,Are you crazy?,35,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F036.wav,You've got a business here.  What the hell is this?,36,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F037.wav,Must you be inspired?,37,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F038.wav,You mean -- tell me something.  You mean you'd really leave the business?,38,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F039.wav,You don't want to think like that.,39,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F040.wav,"Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.",40,Ses04M_script01_1,train
4,script,F,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F041.wav,"But don't think that way, you hear me?",41,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F042.wav,"I don't understand you, do I?",42,Ses04M_script01_1,train
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F043.wav,"Yeah, I can see that.",43,Ses04M_script01_1,train
4,script,M,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M000.wav,He saw it.,0,Ses04M_script01_1,train
4,script,M,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M001.wav,He was out here when it broke.,1,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M002.wav,About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,2,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M003.wav,"I don't know.  After it cracked, he ran back in the house and cried in the kitchen.",3,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M004.wav,No.  I - I figured the best thing was to leave him alone.,4,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M005.wav,I heard him right through the floor of my room.,5,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M006.wav,I guess he is.,6,Ses04M_script01_1,train
4,script,M,fru,3,3,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M007.wav,"I don't know the meaning of it, mom.  But I know one thing; we made a terrible mistake with dad.",7,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M008.wav,Being dishonest with him.  That kind of thing always pays off and now it's paying off.,8,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M009.wav,You know that Larry's not coming back.  And I know it.  Why do we allow him to go on thinking that we believe with him?,9,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M010.wav,I don't want to argue with him but it's time he realized that nobody believes Larry's alive anymore.,10,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M011.wav,Why shouldn't he dream of him?  Walk the nights waiting for him.,11,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M012.wav,"Do we contradict him?  Do we say straight out that we have no hope anymore?  That we haven't had any hope for years, now.",12,Ses04M_script01_1,train
4,script,M,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M013.wav,We've gotta say it to him.,13,Ses04M_script01_1,train
4,script,M,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M014.wav,"For God's sake, three years.  Nobody comes back after three years.  It's insane.",14,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M015.wav,"Sit down, mom.  I want to talk to you.",15,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M016.wav,"Alright, alright, alright.  Listen.  You know why I asked Annie here don't you?",16,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M017.wav,You know why.,17,Ses04M_script01_1,train
4,script,M,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M018.wav,Going to ask her to marry me.,18,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M019.wav,You know it's not only my business.,19,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M020.wav,Then it's alright.  I'll go ahead with it?,20,Ses04M_script01_1,train
4,script,M,ang,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M021.wav,"Well, then you know it's not only my business.",21,Ses04M_script01_1,train
4,script,M,ang,3,3,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M022.wav,"Sometimes you infuriate me, you know that?  Isn't it your business, too, if I tell this to father and he throws a fit about it?  You have such a talent for ignoring things.",22,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M023.wav,She's not Larry's girl.,23,Ses04M_script01_1,train
4,script,M,fru,3,3,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M024.wav,"I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time after time.",24,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M025.wav,To hell with that.,25,Ses04M_script01_1,train
4,script,M,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M026.wav,I wanted to get this settled first.,26,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M027.wav,"Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  We'll find out.  Then we'll thrash it out with dad. Right, mom?  Don't avoid me.",27,Ses04M_script01_1,train
4,script,M,xxx,0,0,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M028.wav,So what?  I'm not fast with women.,28,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M029.wav,Because it is.,29,Ses04M_script01_1,train
4,script,M,fru,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M030.wav,Line?,30,Ses04M_script01_1,train
4,script,M,neu,3,2,Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M031.wav,"Alright, then, mom.  Did we skip something?  No.  Alright, then, mom.",31,Ses04M_script01_1,train
